customer_id,last_purchase,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_score,segment
15597,2011-11-04 13:26:00,1,324.57,36,3,1,2,6,Needs attention
16739,2011-06-16 09:17:00,1,323.0,177,2,2,2,6,Hibernating
16627,2011-09-21 14:38:00,1,322.8,80,2,2,2,6,Hibernating
15224,2010-12-16 15:02:00,2,322.08,359,1,3,2,6,At risk
14484,2011-10-20 14:11:00,1,321.92,51,3,1,2,6,Needs attention
14823,2011-06-12 13:12:00,3,321.43,181,1,3,2,6,At risk
17248,2011-08-11 13:34:00,1,318.65,121,2,2,2,6,Hibernating
18066,2011-09-25 15:30:00,1,318.0,76,2,2,2,6,Hibernating
17172,2011-09-22 09:36:00,1,317.76,79,2,2,2,6,Hibernating
15385,2011-10-30 15:11:00,1,316.88,41,3,1,2,6,Needs attention
16761,2011-09-04 11:15:00,1,316.62,97,2,2,2,6,Hibernating
14479,2011-03-31 09:07:00,2,316.25,254,1,3,2,6,At risk
16582,2011-08-18 17:02:00,1,313.62,114,2,2,2,6,Hibernating
13845,2011-10-06 08:25:00,1,312.98,65,3,1,2,6,Needs attention
17362,2011-04-14 14:43:00,2,312.23,240,1,3,2,6,At risk
17070,2011-08-17 17:01:00,1,312.14,115,2,2,2,6,Hibernating
16450,2011-07-13 11:47:00,1,311.92,150,2,2,2,6,Hibernating
17854,2011-06-07 16:21:00,2,311.26,186,1,3,2,6,At risk
13897,2011-10-20 14:30:00,1,311.16,51,3,1,2,6,Needs attention
15185,2011-09-30 14:06:00,1,310.62,71,3,1,2,6,Needs attention
15661,2011-01-26 13:56:00,2,309.8,318,1,3,2,6,At risk
17604,2011-05-06 13:43:00,2,309.36,218,1,3,2,6,At risk
13787,2011-09-25 12:06:00,2,309.04,76,2,2,2,6,Hibernating
15010,2011-11-04 12:42:00,1,308.94,36,3,1,2,6,Needs attention
13529,2011-09-22 09:15:00,2,307.76,79,2,2,2,6,Hibernating
17334,2011-02-10 14:59:00,2,307.02,303,1,3,2,6,At risk
15659,2011-10-27 09:23:00,1,306.45,44,3,1,2,6,Needs attention
16796,2011-09-11 14:01:00,1,305.62,90,2,2,2,6,Hibernating
16181,2011-09-27 13:38:00,1,305.54,74,2,2,2,6,Hibernating
17941,2011-08-01 08:30:00,1,304.56,131,2,2,2,6,Hibernating
16217,2011-04-18 13:31:00,2,304.25,236,1,3,2,6,At risk
16400,2011-09-06 12:27:00,1,303.93,95,2,2,2,6,Hibernating
17433,2011-09-12 14:24:00,1,303.15999999999997,89,2,2,2,6,Hibernating
18165,2011-06-15 13:23:00,1,302.46000000000004,178,2,2,2,6,Hibernating
16292,2011-08-10 12:24:00,1,302.25,122,2,2,2,6,Hibernating
17506,2011-09-25 11:39:00,1,302.2,76,2,2,2,6,Hibernating
16715,2011-09-22 18:15:00,1,301.71999999999997,79,2,2,2,6,Hibernating
15667,2011-10-31 10:56:00,1,301.32,40,3,1,2,6,Needs attention
16402,2011-03-20 12:25:00,2,299.6,265,1,3,2,6,At risk
18215,2011-09-11 16:05:00,1,299.34000000000003,90,2,2,2,6,Hibernating
14985,2011-05-25 14:29:00,2,296.75,199,1,3,2,6,At risk
13504,2011-10-06 13:20:00,1,295.93,65,3,1,2,6,Needs attention
15732,2011-05-11 14:24:00,2,294.12,213,1,3,2,6,At risk
13259,2011-10-09 10:48:00,1,292.32,62,3,1,2,6,Needs attention
17691,2010-12-16 17:20:00,2,290.40000000000003,359,1,3,2,6,At risk
16526,2011-06-21 12:02:00,1,290.36,172,2,2,2,6,Hibernating
17464,2011-07-04 13:19:00,1,289.96000000000004,159,2,2,2,6,Hibernating
16897,2011-02-13 15:02:00,2,289.78,300,1,3,2,6,At risk
17501,2011-05-03 09:47:00,2,288.6,221,1,3,2,6,At risk
16429,2011-08-25 13:54:00,1,284.55,107,2,2,2,6,Hibernating
18190,2011-05-31 14:48:00,2,284.46000000000004,193,1,3,2,6,At risk
12703,2011-09-29 17:52:00,1,283.55,72,3,1,2,6,Needs attention
17694,2011-07-21 12:00:00,1,283.12,142,2,2,2,6,Hibernating
13754,2011-07-11 11:51:00,2,282.59999999999997,152,2,2,2,6,Hibernating
13177,2011-10-06 09:56:00,1,282.45,65,3,1,2,6,Needs attention
14242,2011-04-19 11:46:00,2,280.55,235,1,3,2,6,At risk
14975,2011-10-13 14:08:00,1,279.94,58,3,1,2,6,Needs attention
14764,2011-10-24 11:54:00,1,278.3,47,3,1,2,6,Needs attention
16883,2011-06-05 12:51:00,2,276.73,188,1,3,2,6,At risk
14512,2011-06-05 12:39:00,2,275.28,188,1,3,2,6,At risk
17498,2011-09-25 12:25:00,1,272.22,76,2,2,2,6,Hibernating
13533,2011-06-10 11:54:00,3,270.79,183,1,3,2,6,At risk
15320,2011-10-26 13:27:00,1,267.13,45,3,1,2,6,Needs attention
17708,2011-06-05 10:12:00,2,267.08,188,1,3,2,6,At risk
16451,2011-09-13 09:17:00,1,266.97,88,2,2,2,6,Hibernating
15894,2011-03-31 13:50:00,2,263.55,254,1,3,2,6,At risk
17194,2011-03-11 12:05:00,2,262.62,274,1,3,2,6,At risk
16447,2011-07-27 12:45:00,1,259.01,136,2,2,2,6,Hibernating
16048,2010-12-01 15:28:00,2,256.44,374,1,3,2,6,At risk
12430,2011-10-27 15:09:00,1,256.4,44,3,1,2,6,Needs attention
13806,2011-10-07 11:43:00,1,256.38,64,3,1,2,6,Needs attention
15277,2011-10-24 10:08:00,1,255.89999999999998,47,3,1,2,6,Needs attention
12604,2011-09-21 14:08:00,2,254.18,80,2,2,2,6,Hibernating
15759,2011-05-05 15:13:00,3,253.04,219,1,3,2,6,At risk
14501,2011-06-09 12:02:00,2,251.21,184,1,3,2,6,At risk
17111,2011-10-23 15:59:00,1,248.61,48,3,2,1,6,Needs attention
16778,2011-09-26 13:48:00,2,245.94,75,2,3,1,6,At risk
16601,2011-10-30 11:09:00,1,244.79999999999998,41,3,2,1,6,Needs attention
16793,2011-10-13 15:08:00,1,243.84,58,3,2,1,6,Needs attention
15634,2011-11-22 16:28:00,1,243.55,18,4,1,1,6,Needs attention
17339,2011-09-06 13:29:00,2,243.36,95,2,3,1,6,At risk
17256,2011-08-24 13:30:00,2,240.0,108,2,3,1,6,At risk
17684,2011-10-27 11:10:00,1,239.41,44,3,2,1,6,Needs attention
16026,2011-10-27 13:53:00,1,236.09,44,3,2,1,6,Needs attention
15462,2011-09-06 13:11:00,3,234.6,95,2,3,1,6,At risk
14473,2011-09-26 15:10:00,2,234.34000000000003,75,2,3,1,6,At risk
16445,2011-11-06 12:32:00,1,230.51,34,3,2,1,6,Needs attention
14793,2011-11-18 14:50:00,1,228.99,22,4,1,1,6,Needs attention
13146,2011-11-13 15:29:00,1,228.91,27,4,1,1,6,Needs attention
17969,2011-06-26 13:00:00,2,228.2,167,2,3,1,6,At risk
16777,2011-09-20 13:41:00,2,226.35,81,2,3,1,6,At risk
16690,2011-09-28 15:02:00,2,225.57999999999998,73,2,3,1,6,At risk
14052,2011-11-20 12:30:00,1,225.36,20,4,1,1,6,Needs attention
16753,2011-10-12 13:14:00,1,223.92000000000002,59,3,2,1,6,Needs attention
14929,2011-11-07 17:21:00,1,223.88,33,4,1,1,6,Needs attention
13926,2011-11-16 13:16:00,1,223.85000000000002,24,4,1,1,6,Needs attention
17534,2011-10-17 12:47:00,1,223.36,54,3,2,1,6,Needs attention
16895,2011-10-06 12:15:00,1,219.14,65,3,2,1,6,Needs attention
12702,2011-11-20 10:36:00,1,219.0,20,4,1,1,6,Needs attention
13669,2011-10-20 09:32:00,2,218.55,51,3,2,1,6,Needs attention
16080,2011-09-19 10:42:00,2,217.16,82,2,3,1,6,At risk
13739,2011-11-21 13:35:00,1,216.9,19,4,1,1,6,Needs attention
14104,2011-07-08 12:50:00,2,216.20999999999998,155,2,3,1,6,At risk
16179,2011-10-10 09:41:00,1,215.83,61,3,2,1,6,Needs attention
17580,2011-04-01 12:41:00,3,215.72,253,1,4,1,6,At risk
16190,2011-10-30 15:59:00,1,215.08,41,3,2,1,6,Needs attention
16846,2011-10-20 13:55:00,1,214.32,51,3,2,1,6,Needs attention
16647,2011-06-23 11:47:00,2,214.06,170,2,3,1,6,At risk
16591,2011-10-02 10:43:00,1,213.5,69,3,2,1,6,Needs attention
16017,2011-10-23 12:56:00,1,211.88,48,3,2,1,6,Needs attention
16356,2011-05-26 11:51:00,3,211.77,198,1,4,1,6,At risk
16415,2011-10-26 13:35:00,1,210.35,45,3,2,1,6,Needs attention
13828,2011-11-17 16:02:00,1,209.49,23,4,1,1,6,Needs attention
16914,2011-11-03 15:27:00,1,208.46,37,3,2,1,6,Needs attention
18126,2011-10-10 12:19:00,1,206.82999999999998,61,3,2,1,6,Needs attention
17206,2011-10-17 13:25:00,1,204.24,54,3,2,1,6,Needs attention
18169,2011-10-10 12:18:00,1,202.65,61,3,2,1,6,Needs attention
13322,2011-11-22 14:21:00,1,199.48000000000002,18,4,1,1,6,Needs attention
16832,2011-06-08 15:36:00,3,199.15,185,1,4,1,6,At risk
14789,2011-11-11 08:59:00,1,197.64,29,4,1,1,6,Needs attention
12586,2011-11-22 16:24:00,1,196.94000000000003,18,4,1,1,6,Needs attention
13792,2011-10-04 14:31:00,2,195.55,67,3,2,1,6,Needs attention
14666,2011-11-15 12:57:00,1,195.25,25,4,1,1,6,Needs attention
16887,2011-11-04 14:07:00,1,194.88,36,3,2,1,6,Needs attention
15198,2011-09-08 14:42:00,2,193.64,93,2,3,1,6,At risk
16847,2011-10-27 13:29:00,1,193.44,44,3,2,1,6,Needs attention
12522,2011-10-31 15:30:00,2,192.72,40,3,2,1,6,Needs attention
14966,2011-11-25 12:20:00,1,191.32,15,4,1,1,6,Needs attention
15692,2011-11-11 14:12:00,1,191.04,29,4,1,1,6,Needs attention
17233,2011-11-04 14:06:00,1,190.88,36,3,2,1,6,Needs attention
18045,2011-10-25 13:07:00,1,189.4,46,3,2,1,6,Needs attention
12893,2011-11-09 12:34:00,1,188.14,31,4,1,1,6,Needs attention
17781,2011-07-03 16:00:00,2,188.02,160,2,3,1,6,At risk
17279,2011-10-13 11:58:00,1,187.82999999999998,58,3,2,1,6,Needs attention
18013,2011-07-07 14:11:00,2,187.29,156,2,3,1,6,At risk
15567,2011-11-21 10:48:00,1,186.01,19,4,1,1,6,Needs attention
16680,2011-10-27 17:35:00,1,183.7,44,3,2,1,6,Needs attention
15886,2011-10-10 14:25:00,1,181.09,61,3,2,1,6,Needs attention
16835,2011-08-03 13:50:00,2,180.85,129,2,3,1,6,At risk
13710,2011-11-08 08:16:00,1,180.48,32,4,1,1,6,Needs attention
12618,2011-11-18 11:10:00,1,177.31,22,4,1,1,6,Needs attention
17947,2011-11-02 13:05:00,1,176.68,38,3,2,1,6,Needs attention
16773,2011-10-13 14:37:00,1,171.59,58,3,2,1,6,Needs attention
15432,2011-11-16 16:30:00,1,171.19,24,4,1,1,6,Needs attention
14860,2011-11-20 14:17:00,1,170.32,20,4,1,1,6,Needs attention
16921,2011-10-09 16:22:00,1,169.79,62,3,2,1,6,Needs attention
18088,2011-10-09 13:41:00,1,167.67000000000002,62,3,2,1,6,Needs attention
16952,2011-08-22 13:03:00,2,167.61,110,2,3,1,6,At risk
18042,2011-10-17 11:49:00,1,165.04999999999998,54,3,2,1,6,Needs attention
13603,2011-11-13 15:57:00,1,164.34,27,4,1,1,6,Needs attention
12920,2011-11-22 15:05:00,1,164.23,18,4,1,1,6,Needs attention
16932,2011-10-17 14:12:00,1,161.94,54,3,2,1,6,Needs attention
15458,2011-11-14 13:08:00,1,161.64,26,4,1,1,6,Needs attention
14362,2011-11-17 15:08:00,1,161.2,23,4,1,1,6,Needs attention
17344,2011-10-24 12:56:00,1,160.57,47,3,2,1,6,Needs attention
18146,2011-07-22 12:08:00,2,160.35000000000002,141,2,3,1,6,At risk
14714,2011-11-15 13:07:00,1,160.19,25,4,1,1,6,Needs attention
17832,2011-10-21 11:43:00,1,155.37,50,3,2,1,6,Needs attention
16248,2011-10-09 11:32:00,1,152.94,62,3,2,1,6,Needs attention
17898,2011-09-15 14:56:00,2,152.06,86,2,3,1,6,At risk
16412,2011-10-17 12:35:00,1,151.83,54,3,2,1,6,Needs attention
16337,2011-11-03 10:03:00,1,151.05,37,3,2,1,6,Needs attention
14073,2011-11-07 15:49:00,1,151.04,33,4,1,1,6,Needs attention
15435,2011-11-17 16:39:00,1,149.29,23,4,1,1,6,Needs attention
13003,2011-08-26 10:50:00,3,149.05,106,2,3,1,6,At risk
14968,2011-11-09 13:58:00,1,147.59,31,4,1,1,6,Needs attention
14037,2011-06-16 13:57:00,2,147.20000000000002,177,2,3,1,6,At risk
17030,2011-10-07 08:49:00,1,146.87,64,3,2,1,6,Needs attention
17935,2011-07-24 13:18:00,2,145.79,139,2,3,1,6,At risk
15937,2011-10-06 15:48:00,1,145.35,65,3,2,1,6,Needs attention
14494,2011-11-14 09:21:00,1,139.56,26,4,1,1,6,Needs attention
14581,2011-11-23 12:39:00,1,138.6,17,4,1,1,6,Needs attention
12512,2011-10-04 14:55:00,2,138.03,67,3,2,1,6,Needs attention
15836,2011-10-20 17:13:00,1,137.37,51,3,2,1,6,Needs attention
15419,2011-11-15 09:23:00,1,135.86,25,4,1,1,6,Needs attention
12445,2011-11-17 18:43:00,1,133.4,23,4,1,1,6,Needs attention
17647,2011-10-05 15:38:00,1,133.06,66,3,2,1,6,Needs attention
17785,2011-10-17 13:43:00,1,131.94,54,3,2,1,6,Needs attention
15844,2011-10-24 15:19:00,1,130.73999999999998,47,3,2,1,6,Needs attention
16828,2011-09-07 15:10:00,2,128.5,94,2,3,1,6,At risk
15463,2011-11-10 12:57:00,1,126.14,30,4,1,1,6,Needs attention
13522,2011-11-09 15:11:00,1,125.80000000000001,31,4,1,1,6,Needs attention
12531,2011-11-25 11:12:00,1,125.22,15,4,1,1,6,Needs attention
17148,2011-10-19 09:59:00,1,124.88,52,3,2,1,6,Needs attention
13638,2011-11-24 10:38:00,1,122.64,16,4,1,1,6,Needs attention
18018,2011-08-23 17:37:00,2,122.14,109,2,3,1,6,At risk
15512,2011-07-07 10:20:00,2,121.0,156,2,3,1,6,At risk
17446,2011-06-16 10:42:00,2,120.9,177,2,3,1,6,At risk
16542,2011-10-17 10:47:00,1,119.62,54,3,2,1,6,Needs attention
13170,2011-11-13 12:19:00,1,116.00999999999999,27,4,1,1,6,Needs attention
12938,2011-11-14 11:21:00,1,114.14,26,4,1,1,6,Needs attention
18105,2011-11-02 12:04:00,1,113.48000000000002,38,3,2,1,6,Needs attention
17274,2011-11-04 13:16:00,1,111.97999999999999,36,3,2,1,6,Needs attention
17957,2011-10-04 14:58:00,1,111.68,67,3,2,1,6,Needs attention
15853,2011-10-19 10:38:00,1,110.8,52,3,2,1,6,Needs attention
14641,2011-11-18 10:42:00,1,110.46,22,4,1,1,6,Needs attention
18277,2011-10-12 15:22:00,1,110.38,59,3,2,1,6,Needs attention
17836,2011-10-23 16:13:00,1,110.21000000000001,48,3,2,1,6,Needs attention
16363,2011-10-17 14:14:00,1,109.36000000000001,54,3,2,1,6,Needs attention
16106,2011-10-05 10:37:00,1,108.38,66,3,2,1,6,Needs attention
14661,2011-11-13 11:51:00,1,107.95,27,4,1,1,6,Needs attention
15168,2011-11-14 11:26:00,1,106.56,26,4,1,1,6,Needs attention
16498,2011-07-01 15:07:00,2,100.97,162,2,3,1,6,At risk
14946,2011-11-25 13:33:00,1,100.9,15,4,1,1,6,Needs attention
17427,2011-09-29 11:29:00,1,100.8,72,3,2,1,6,Needs attention
17895,2011-10-26 17:00:00,1,98.0,45,3,2,1,6,Needs attention
18033,2011-10-05 17:28:00,1,97.97,66,3,2,1,6,Needs attention
12984,2011-11-21 12:37:00,1,97.5,19,4,1,1,6,Needs attention
13651,2011-11-04 14:59:00,2,94.2,36,3,2,1,6,Needs attention
15428,2011-11-24 16:54:00,1,93.78,16,4,1,1,6,Needs attention
13283,2011-10-11 09:50:00,2,93.66,60,3,2,1,6,Needs attention
13160,2011-11-17 13:07:00,1,91.8,23,4,1,1,6,Needs attention
12659,2011-11-10 11:53:00,1,91.68,30,4,1,1,6,Needs attention
17620,2011-10-11 12:08:00,1,81.44,60,3,2,1,6,Needs attention
13992,2011-11-09 15:23:00,1,76.8,31,4,1,1,6,Needs attention
13403,2011-11-22 08:28:00,1,75.0,18,4,1,1,6,Needs attention
16171,2011-10-11 14:51:00,1,73.2,60,3,2,1,6,Needs attention
17382,2011-10-05 13:05:00,1,65.4,66,3,2,1,6,Needs attention
13832,2011-11-20 15:36:00,1,52.199999999999996,20,4,1,1,6,Needs attention
14080,2011-11-07 11:09:00,1,45.599999999999994,33,4,1,1,6,Needs attention
14300,2011-11-21 08:57:00,1,43.2,19,4,1,1,6,Needs attention
18019,2011-10-19 12:10:00,1,38.45,52,3,2,1,6,Needs attention
17831,2011-11-06 15:09:00,1,35.400000000000006,34,3,2,1,6,Needs attention
15657,2011-11-17 12:19:00,1,30.0,23,4,1,1,6,Needs attention
17986,2011-10-14 14:22:00,1,20.8,57,3,2,1,6,Needs attention
13934,2011-03-21 08:39:00,1,922.1,264,1,1,3,5,Hibernating
12652,2011-01-12 15:00:00,1,919.98,332,1,1,3,5,Hibernating
13339,2011-05-23 08:31:00,1,860.12,201,1,1,3,5,Hibernating
13893,2011-02-15 11:30:00,1,821.1,298,1,1,3,5,Hibernating
13341,2011-03-24 09:50:00,1,775.85,261,1,1,3,5,Hibernating
13370,2010-12-03 10:26:00,1,754.87,372,1,1,3,5,Hibernating
13753,2011-02-25 12:48:00,1,741.26,288,1,1,3,5,Hibernating
12976,2011-05-12 09:55:00,1,738.6,212,1,1,3,5,Hibernating
14603,2011-03-10 10:27:00,1,660.0,275,1,1,3,5,Hibernating
14000,2011-05-12 16:50:00,1,635.66,212,1,1,3,5,Hibernating
14036,2011-02-28 09:26:00,1,626.65,285,1,1,3,5,Hibernating
15147,2011-04-13 15:57:00,1,623.5,241,1,1,3,5,Hibernating
13357,2011-03-27 13:56:00,1,609.95,258,1,1,3,5,Hibernating
12707,2011-02-21 08:38:00,1,603.42,292,1,1,3,5,Hibernating
13243,2011-05-20 13:14:00,1,600.07,204,1,1,3,5,Hibernating
15442,2011-04-05 12:24:00,1,594.0,249,1,1,3,5,Hibernating
13270,2010-12-08 14:53:00,1,590.0,367,1,1,3,5,Hibernating
15222,2011-01-25 08:03:00,1,585.0,319,1,1,3,5,Hibernating
12426,2011-05-29 12:26:00,1,582.73,195,1,1,3,5,Hibernating
15303,2011-02-22 13:59:00,1,574.02,291,1,1,3,5,Hibernating
15415,2011-01-30 14:13:00,1,572.8100000000001,314,1,1,3,5,Hibernating
15655,2011-04-10 15:25:00,1,560.67,244,1,1,3,5,Hibernating
13044,2011-02-21 15:20:00,1,560.47,292,1,1,3,5,Hibernating
12866,2011-03-01 14:11:00,1,559.12,284,1,1,3,5,Hibernating
13800,2011-02-03 12:27:00,1,558.32,310,1,1,3,5,Hibernating
13874,2010-12-16 18:20:00,1,540.45,359,1,1,3,5,Hibernating
12988,2011-02-20 14:31:00,1,535.32,293,1,1,3,5,Hibernating
13385,2011-01-14 09:52:00,1,534.57,330,1,1,3,5,Hibernating
14873,2011-05-13 13:52:00,1,519.68,211,1,1,3,5,Hibernating
13043,2011-03-11 14:52:00,1,516.42,274,1,1,3,5,Hibernating
15448,2011-01-31 10:42:00,1,494.64,313,1,1,3,5,Hibernating
14270,2011-01-12 09:33:00,1,492.65000000000003,332,1,1,3,5,Hibernating
18074,2010-12-01 09:53:00,1,489.6,374,1,2,2,5,Hibernating
12809,2011-06-15 10:51:00,1,489.31,178,2,1,2,5,Hibernating
16643,2011-04-08 08:24:00,1,487.51,246,1,2,2,5,Hibernating
13338,2011-07-05 09:06:00,1,487.02,158,2,1,2,5,Hibernating
13531,2011-05-18 16:56:00,2,483.8,206,1,2,2,5,Hibernating
16812,2010-12-14 12:35:00,1,479.35,361,1,2,2,5,Hibernating
12644,2011-08-02 10:33:00,1,477.91,130,2,1,2,5,Hibernating
18176,2010-12-16 15:45:00,1,476.35,359,1,2,2,5,Hibernating
17140,2011-04-06 13:33:00,1,465.32,248,1,2,2,5,Hibernating
16586,2011-04-05 09:32:00,1,463.95,249,1,2,2,5,Hibernating
17880,2010-12-10 10:21:00,1,458.92,365,1,2,2,5,Hibernating
13506,2011-01-27 13:53:00,2,458.52,317,1,2,2,5,Hibernating
15585,2011-06-16 08:38:00,1,455.3,177,2,1,2,5,Hibernating
16529,2011-06-02 17:23:00,1,455.25,191,1,2,2,5,Hibernating
15475,2011-09-23 15:20:00,1,454.10999999999996,78,2,1,2,5,Hibernating
12729,2011-08-18 11:40:00,1,453.01,114,2,1,2,5,Hibernating
12579,2011-09-22 17:15:00,1,440.42,79,2,1,2,5,Hibernating
18233,2011-01-18 08:44:00,1,440.0,326,1,2,2,5,Hibernating
16084,2011-02-13 16:05:00,1,436.18,300,1,2,2,5,Hibernating
18106,2011-01-14 12:23:00,1,430.7,330,1,2,2,5,Hibernating
15639,2011-07-28 14:30:00,1,425.32,135,2,1,2,5,Hibernating
17525,2010-12-15 12:05:00,1,422.70000000000005,360,1,2,2,5,Hibernating
14757,2011-09-25 14:36:00,1,420.5,76,2,1,2,5,Hibernating
14124,2011-09-16 13:32:00,1,419.58000000000004,85,2,1,2,5,Hibernating
17701,2011-04-01 12:25:00,1,417.95,253,1,2,2,5,Hibernating
12833,2011-07-17 13:46:00,1,417.38,146,2,1,2,5,Hibernating
13889,2011-09-08 09:13:00,1,416.90000000000003,93,2,1,2,5,Hibernating
16795,2010-12-09 14:08:00,1,414.88,366,1,2,2,5,Hibernating
16834,2011-04-26 09:37:00,1,413.46,228,1,2,2,5,Hibernating
15523,2011-09-16 16:29:00,1,412.01000000000005,85,2,1,2,5,Hibernating
15099,2011-09-16 13:13:00,1,410.48,85,2,1,2,5,Hibernating
16947,2011-04-18 09:38:00,1,406.48,236,1,2,2,5,Hibernating
15342,2011-08-02 10:19:00,1,406.09,130,2,1,2,5,Hibernating
12922,2011-07-01 15:35:00,1,405.38,162,2,1,2,5,Hibernating
16319,2011-05-06 11:27:00,1,404.40000000000003,218,1,2,2,5,Hibernating
17431,2011-01-30 14:36:00,1,403.3,314,1,2,2,5,Hibernating
12386,2011-01-06 12:37:00,2,401.9,338,1,2,2,5,Hibernating
17486,2011-03-23 14:00:00,1,396.87,262,1,2,2,5,Hibernating
17226,2011-02-04 11:52:00,1,393.49,309,1,2,2,5,Hibernating
16917,2011-03-08 11:55:00,1,391.52,277,1,2,2,5,Hibernating
17438,2011-03-31 10:26:00,1,388.45000000000005,254,1,2,2,5,Hibernating
14420,2011-09-01 18:07:00,1,387.52,100,2,1,2,5,Hibernating
17508,2011-03-04 08:10:00,1,387.31,281,1,2,2,5,Hibernating
13833,2011-07-03 13:27:00,1,384.8,160,2,1,2,5,Hibernating
17239,2011-01-31 09:41:00,1,382.5,313,1,2,2,5,Hibernating
17138,2011-03-09 11:54:00,1,380.5,276,1,2,2,5,Hibernating
16769,2011-03-24 13:41:00,1,380.39,261,1,2,2,5,Hibernating
13372,2011-09-11 12:46:00,1,378.64,90,2,1,2,5,Hibernating
16858,2010-12-06 09:52:00,1,375.69000000000005,369,1,2,2,5,Hibernating
14079,2011-08-07 12:10:00,1,375.1,125,2,1,2,5,Hibernating
17492,2011-04-05 15:21:00,1,374.57,249,1,2,2,5,Hibernating
16065,2010-12-09 13:03:00,1,372.09,366,1,2,2,5,Hibernating
13300,2011-06-23 13:09:00,1,371.89,170,2,1,2,5,Hibernating
15472,2011-08-18 15:17:00,1,371.56,114,2,1,2,5,Hibernating
15922,2010-12-01 13:51:00,1,369.5,374,1,2,2,5,Hibernating
16202,2010-12-14 10:43:00,1,365.27,361,1,2,2,5,Hibernating
15343,2011-09-13 13:55:00,1,364.5,88,2,1,2,5,Hibernating
14171,2011-09-02 16:43:00,1,363.79,99,2,1,2,5,Hibernating
16509,2011-02-16 09:25:00,1,363.7,297,1,2,2,5,Hibernating
18056,2011-02-24 14:27:00,1,363.65,289,1,2,2,5,Hibernating
13291,2011-07-07 10:36:00,1,361.11,156,2,1,2,5,Hibernating
15120,2011-07-29 09:48:00,1,358.82,134,2,1,2,5,Hibernating
16823,2011-04-26 15:00:00,1,358.38,228,1,2,2,5,Hibernating
13228,2011-09-19 14:28:00,1,358.0,82,2,1,2,5,Hibernating
16274,2010-12-01 15:35:00,1,357.95,374,1,2,2,5,Hibernating
15247,2011-08-09 12:52:00,1,356.0,123,2,1,2,5,Hibernating
12888,2011-05-09 16:02:00,2,354.12,215,1,2,2,5,Hibernating
12715,2011-08-25 15:22:00,1,353.86,107,2,1,2,5,Hibernating
13210,2011-09-07 08:18:00,1,353.48,94,2,1,2,5,Hibernating
13343,2011-06-15 12:24:00,1,353.43,178,2,1,2,5,Hibernating
17976,2010-12-02 13:49:00,1,353.19,373,1,2,2,5,Hibernating
12566,2011-09-14 14:30:00,1,351.65,87,2,1,2,5,Hibernating
15789,2010-12-16 14:35:00,1,351.3,359,1,2,2,5,Hibernating
13670,2011-09-25 15:25:00,1,349.7,76,2,1,2,5,Hibernating
18250,2011-02-02 13:16:00,1,349.27,311,1,2,2,5,Hibernating
13927,2011-09-26 12:00:00,1,348.99,75,2,1,2,5,Hibernating
16159,2011-03-03 12:27:00,1,348.2,282,1,2,2,5,Hibernating
13497,2011-03-02 09:04:00,2,348.05,283,1,2,2,5,Hibernating
13649,2011-03-28 11:51:00,2,346.6,257,1,2,2,5,Hibernating
13774,2011-09-19 12:06:00,1,345.0,82,2,1,2,5,Hibernating
17569,2011-01-11 14:15:00,1,344.14,333,1,2,2,5,Hibernating
15880,2010-12-05 13:00:00,1,343.28000000000003,370,1,2,2,5,Hibernating
17697,2011-04-17 15:40:00,1,338.95,237,1,2,2,5,Hibernating
15652,2011-09-09 14:22:00,1,337.74,92,2,1,2,5,Hibernating
16105,2011-04-05 10:13:00,1,336.96,249,1,2,2,5,Hibernating
14196,2011-08-25 10:25:00,1,335.52,107,2,1,2,5,Hibernating
16063,2011-03-24 14:56:00,1,335.32,261,1,2,2,5,Hibernating
15466,2011-09-15 14:08:00,1,334.53,86,2,1,2,5,Hibernating
16625,2011-03-10 12:50:00,1,333.08,275,1,2,2,5,Hibernating
16850,2011-01-10 11:09:00,1,332.41,334,1,2,2,5,Hibernating
16030,2011-02-03 11:28:00,1,331.24,310,1,2,2,5,Hibernating
17862,2011-01-20 12:23:00,1,330.9,324,1,2,2,5,Hibernating
15130,2011-06-23 10:15:00,1,330.11,170,2,1,2,5,Hibernating
17715,2011-05-23 12:32:00,1,326.4,201,1,2,2,5,Hibernating
15944,2011-03-08 10:33:00,1,325.1,277,1,2,2,5,Hibernating
16096,2011-03-20 13:38:00,1,320.62,265,1,2,2,5,Hibernating
16967,2011-06-03 14:24:00,1,319.02,190,1,2,2,5,Hibernating
12648,2011-07-08 11:55:00,1,318.05,155,2,1,2,5,Hibernating
15243,2011-09-26 14:12:00,1,316.68,75,2,1,2,5,Hibernating
16193,2011-04-17 11:45:00,1,314.45,237,1,2,2,5,Hibernating
16227,2011-04-28 13:33:00,1,314.22,226,1,2,2,5,Hibernating
15970,2011-02-09 12:08:00,1,314.1,304,1,2,2,5,Hibernating
14951,2011-09-21 15:15:00,1,311.69,80,2,1,2,5,Hibernating
14327,2011-06-29 13:58:00,1,311.65,164,2,1,2,5,Hibernating
16781,2010-12-02 14:26:00,1,311.25,373,1,2,2,5,Hibernating
16810,2011-05-31 15:32:00,1,309.54,193,1,2,2,5,Hibernating
14847,2011-07-14 10:52:00,1,309.4,149,2,1,2,5,Hibernating
12884,2011-09-12 13:10:00,1,309.05,89,2,1,2,5,Hibernating
